robot,scenario,solver,display_name,n,status,success_pct,mean_ms,p50_ms,p95_ms,p99_ms,mean_iters,our_collision_pct,our_mean_clearance_m,our_mean_pos_mm,our_mean_orient_mrad,mean_joint_limit_violations,mean_restarts,mean_conflict_index,mean_difficulty_score,mean_sigma_ratio,mean_free_energy,pb_success_pct,pb_success_agree_pct,pb_collision_pct,pb_mean_clearance_m,pb_mean_pos_mm,pb_mean_orient_mrad,mj_success_pct,mj_success_agree_pct,mj_collision_pct,mj_mean_clearance_m,mj_mean_pos_mm,mj_mean_orient_mrad,pb_mj_collision_agree_pct
planar3dof,open_space,analytical_planar3dof,"Analytical IK (Planar 3-DOF, exact)",300.0,ok,100.0,0.14268599644613764,0.12140005128458142,0.1893100386951119,0.27299509732983995,1.0,9.0,0.16483185438875958,1.3253613905903833e-13,2.908276200078938e-14,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,ccd,CCD,300.0,ok,49.333333333333336,48.09867199937192,80.68429998820648,89.47118495125324,104.77718802518211,170.53333333333333,22.666666666666664,0.12269677709190158,70.9324422294493,400.8857438312513,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,fabrik,FABRIK,300.0,ok,44.0,35.62037066556513,55.00064993975684,58.681820024503395,63.270339927403256,93.36333333333333,28.333333333333332,0.09678910380457512,129.44640151462337,335.781079835143,0.77,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,fixed_lambda_ik,Fixed-λ Homotopy (Baseline),300.0,ok,92.33333333333333,585.5635319956733,478.2316000200808,1323.81018496817,1576.9984790345184,767.1733333333333,7.333333333333333,0.16037631481747291,38.01439714320338,11.187057739939403,0.02666666666666667,3.0,0.5131747372595216,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,jacobian_dls,Jacobian (DLS),300.0,ok,46.0,19.349900003677856,31.912850041408092,38.0718799715396,47.372975030448245,113.21333333333334,36.0,0.08045774793206469,173.6264374338931,354.08001533898215,0.86,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,multi_start,Multi-start,300.0,ok,97.66666666666667,47.316804664830364,45.39375001331791,69.36255502514541,78.43152200803159,291.49666666666667,10.666666666666668,0.15554089694188888,1.9049342040089907,3.134000058473585,0.02666666666666667,7.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,protein_fast,ProteinIK Fast (V4),300.0,ok,100.0,10.477598668464148,2.829899953212589,34.279674955178066,170.04301699227648,57.50333333333333,4.0,0.16768335902597448,0.25067919920400383,0.02831352918044961,0.006666666666666667,0.16,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,protein_fast_calib,ProteinIK Fast (V4 real-calib),300.0,ok,100.0,10.033038998565948,2.7671499992720783,31.740684929536695,161.46887305891136,57.50333333333333,4.0,0.16768335902597448,0.25067919920400383,0.02831352918044961,0.006666666666666667,0.16,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,protein_fast_o2,ProteinIK Fast (V4+o2 IAM),300.0,ok,100.0,10.759563333898162,2.821600006427616,21.7235749936663,168.26870199059968,55.68,5.666666666666666,0.16622872237623995,0.2535879981090925,0.028583500775661227,0.006666666666666667,0.12,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,protein_homotopy,ProteinIK Homotopy (CCH-IK),300.0,ok,92.66666666666666,564.9678913360307,465.15705005731434,1325.2217700937763,1493.3778979664198,729.0766666666667,8.333333333333332,0.15498217306709158,34.02911149435528,7.396013475762344,0.07333333333333333,3.0,0.4640339505509659,0.5309581602109241,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,protein_ik,ProteinIK (V1),300.0,ok,98.33333333333333,13.36535633696864,6.036999984644353,40.96323497360572,80.45560293248855,38.07,8.666666666666668,0.16484656157190997,6.488785746475564,6.267971348618484,0.016666666666666666,1.29,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,protein_raw,ProteinIK Raw Biology (V6),300.0,ok,99.66666666666667,760.1431569969282,701.2523000012152,1089.1842449840626,1286.7640730447602,100.0,4.666666666666667,0.17775906957903345,0.21051900865041565,0.04747723180645997,0.0033333333333333335,12.0,0.0,0.0,1.0192660003118654,47.790941403912534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,open_space,trac_ik_style,TRAC-IK style,300.0,ok,99.33333333333333,5.916865334147587,2.898200007621199,19.595425081206503,48.917260031448656,33.586666666666666,9.0,0.16371887935981808,0.6908850565038404,0.17580605537179725,0.01,1.35,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,analytical_planar3dof,"Analytical IK (Planar 3-DOF, exact)",300.0,ok,100.0,0.09715733195965488,0.09584997314959764,0.10480498312972486,0.11546394787728781,1.0,49.666666666666664,0.0788037060219525,1.8080012286692172e-13,2.375113369413918e-14,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,ccd,CCD,300.0,ok,26.0,68.21055799839087,83.0337000079453,92.37966001965106,94.80699898442249,240.45333333333335,53.666666666666664,0.06006611265901326,83.90206306388109,352.22437668266286,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,fabrik,FABRIK,300.0,ok,22.666666666666664,49.08512100072888,57.11204995168373,61.488320067292086,71.69272101134993,126.01333333333334,60.333333333333336,0.037682483828912,150.0372339497091,202.7616052821436,0.9033333333333333,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,fixed_lambda_ik,Fixed-λ Homotopy (Baseline),300.0,ok,83.66666666666667,682.1827373300524,578.9874999900348,1414.129870000761,1496.6977549472358,864.4,32.666666666666664,0.09200663905656957,59.17534770077128,9.013385776854683,0.04,3.0,0.824328215559861,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,jacobian_dls,Jacobian (DLS),300.0,ok,50.66666666666667,23.34862833415779,34.831899974960834,42.42277510347776,46.224493994377546,121.4,52.0,0.04639289506927771,148.62838779621748,372.8336254854192,0.8466666666666667,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,multi_start,Multi-start,300.0,ok,96.0,58.534072333325945,59.365050052292645,76.39636489911936,81.72987292520702,355.81333333333333,49.666666666666664,0.08036172494086963,1.6542272778539142,2.001072573516806,0.06,7.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,protein_fast,ProteinIK Fast (V4),300.0,ok,100.0,59.0025440021418,14.404999965336174,231.11821505008268,691.2537820171565,182.59333333333333,49.666666666666664,0.08176333484969407,0.5639814880681386,0.059328476398009804,0.013333333333333334,1.0566666666666666,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,protein_fast_calib,ProteinIK Fast (V4 real-calib),300.0,ok,100.0,59.24944200358974,14.41395003348589,225.87709992076276,681.1082949582487,182.59333333333333,49.666666666666664,0.08176333484969407,0.5639814880681386,0.059328476398009804,0.013333333333333334,1.0566666666666666,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,protein_fast_o2,ProteinIK Fast (V4+o2 IAM),300.0,ok,100.0,48.4197993328174,11.861749982926995,207.64901500660926,680.5850279761943,151.00666666666666,49.666666666666664,0.08194812776919051,0.5815458369533734,0.057708959636488213,0.01,0.73,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,protein_homotopy,ProteinIK Homotopy (CCH-IK),300.0,ok,86.33333333333333,671.5374229972562,537.4117500614375,1425.1854201022072,2195.7326260569944,823.23,36.666666666666664,0.08883654450271296,54.242686598631586,20.05427019364511,0.09666666666666666,3.0,0.7321391524206583,0.5819544917380653,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,protein_ik,ProteinIK (V1),300.0,ok,86.33333333333333,34.799856333993375,28.72015000320971,80.93292004195973,82.93245089706033,89.17,48.66666666666667,0.07755666617240453,28.914353508857282,88.80798730970652,0.17333333333333334,4.86,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,protein_raw,ProteinIK Raw Biology (V6),300.0,ok,98.66666666666667,677.406600334992,666.9405500288121,731.2347799714189,957.8171010350333,100.0,49.666666666666664,0.08313812115252396,0.9192404894477797,0.47493778096347244,0.043333333333333335,12.0,0.0,0.0,1.1685178065149875,72.92123136176033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,near_singular,trac_ik_style,TRAC-IK style,300.0,ok,99.33333333333333,9.612109335139394,5.5383999715559185,28.163269901415354,46.03268702281638,58.93666666666667,49.666666666666664,0.0810850256443729,0.9842905240380985,0.20904443155057423,0.01,1.8366666666666667,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,analytical_planar3dof,"Analytical IK (Planar 3-DOF, exact)",300.0,ok,100.0,0.10087066950897376,0.09629991836845875,0.12437501573003833,0.156636027386412,1.0,67.0,-0.005298882438887148,1.416048938188989e-13,3.504041543291866e-14,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,ccd,CCD,300.0,ok,21.666666666666668,68.81036966612253,82.64040003996342,98.81092002615335,111.45371206454,239.54,86.0,-0.029728952145187837,71.68001974608055,638.4314185475364,0.9866666666666667,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,fabrik,FABRIK,300.0,ok,24.333333333333336,47.207123671347894,57.391550042666495,71.87476998078637,85.54999792948365,118.11,85.33333333333334,-0.028502094421067645,103.34000016225528,338.37669032429517,1.1566666666666667,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,fixed_lambda_ik,Fixed-λ Homotopy (Baseline),300.0,ok,84.33333333333334,716.9166176649742,603.6550999851897,1442.6108849875163,1621.0325469006777,874.2966666666666,47.66666666666667,0.015749667451722724,63.24465193548441,11.320693821166165,0.06666666666666667,3.0,1.069650257630257,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,jacobian_dls,Jacobian (DLS),300.0,ok,34.0,22.84167800137463,32.18395001022145,35.41290002176538,41.146469992818304,137.81,74.66666666666667,-0.01943932167971783,116.74567501322022,346.8945328851398,0.9433333333333334,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,multi_start,Multi-start,300.0,ok,93.0,58.4446759999264,59.595500002615154,78.61862495192328,86.89718197798354,353.24,67.66666666666666,-0.0037054481464999455,4.246581506866616,3.86426694355681,0.07333333333333333,7.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,protein_fast,ProteinIK Fast (V4),300.0,ok,100.0,64.56562433353004,20.493550051469356,253.4152050327976,458.42744997353253,218.54,49.666666666666664,0.01957692989480354,0.3244097064796115,0.030909930993943912,0.0033333333333333335,0.9733333333333334,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,protein_fast_calib,ProteinIK Fast (V4 real-calib),300.0,ok,100.0,64.24245933187194,20.701299945358187,245.8262300584467,463.44621093943704,218.54,49.666666666666664,0.01957692989480354,0.3244097064796115,0.030909930993943912,0.0033333333333333335,0.9733333333333334,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,protein_fast_o2,ProteinIK Fast (V4+o2 IAM),300.0,ok,100.0,41.44688499975018,14.577849942725152,166.11296996125031,320.43705402058487,172.76,51.33333333333333,0.017167096307549465,0.3565669152525398,0.0458989021327733,0.0033333333333333335,0.6633333333333333,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,protein_homotopy,ProteinIK Homotopy (CCH-IK),300.0,ok,85.66666666666667,734.2125776673978,622.824500023853,1489.9297550262418,2404.3175269896165,854.0233333333333,51.33333333333333,0.012089018118058993,56.01921479184989,16.53703619780135,0.13333333333333333,3.0,0.6925634265367058,0.6255476645422895,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,protein_ik,ProteinIK (V1),300.0,ok,91.66666666666666,23.146406000790495,13.736499997321516,80.55546001414768,86.8371000443585,61.26,64.0,-0.001622545483474294,13.262348024220245,48.730319091236005,0.08,2.92,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,protein_raw,ProteinIK Raw Biology (V6),300.0,ok,99.0,683.2618376670871,675.2019000123255,753.4029849222862,816.0056639835236,100.0,49.666666666666664,0.020264492212809782,0.5326251662927896,0.10081633959491296,0.01,12.0,0.0,0.0,1.0024926065967714,108.37421227936568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
planar3dof,cluttered,trac_ik_style,TRAC-IK style,300.0,ok,98.0,10.739958994478608,6.244399992283434,37.418694974621765,49.48910397011787,64.38333333333334,68.33333333333333,-0.0055740562091664714,1.5185165203191469,0.3797231458362432,0.023333333333333334,2.243333333333333,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ur5,open_space,ccd,CCD,300,ok,43.666666666666664,123.17260567331687,181.2983001000248,201.29397005657668,236.43763494910672,195.02,21.666666666666668,0.0060558407082098396,39.70580945691662,363.25037392853295,0.5866666666666667,0.0,0.0,0.0,0.0,0.0,43.666666666666664,100.0,38.0,-0.006880508413074868,39.70581857125533,363.2503710844752,43.666666666666664,100.0,37.333333333333336,-0.006184484355453651,39.7058094575934,363.2503739285501,99.33333333333333
ur5,open_space,fabrik,FABRIK,300,ok,49.333333333333336,76.59932466650692,113.32234996370971,128.4010499366559,150.75146797811593,94.65666666666667,19.0,0.008502855265147857,48.91987783036527,159.75396997244448,0.44666666666666666,0.0,0.0,0.0,0.0,0.0,49.333333333333336,100.0,43.333333333333336,-0.007173622693822255,48.91988414295873,159.75401929323553,49.333333333333336,100.0,41.333333333333336,-0.006034808780418982,48.91987783112992,159.75397096192046,98.0
ur5,open_space,fixed_lambda_ik,Fixed-λ Homotopy (Baseline),300,ok,93.33333333333333,1204.9304983369075,809.6528499154374,2779.245834989706,2992.317501961952,699.8033333333333,14.000000000000002,0.012627305782631198,43.58122364641368,14.952222870111479,0.02,3.0,0.6253271332491841,0.0,0.0,0.0,81.33333333333333,88.0,40.33333333333333,-0.004273258982849398,43.58122170022863,14.952222414965526,81.33333333333333,88.0,38.333333333333336,-0.0032308870291980355,43.58122364683997,14.952222825542286,98.0
ur5,open_space,jacobian_dls,Jacobian (DLS),300,ok,52.33333333333333,28.084995332174003,12.28915003594011,57.1074899751693,67.24787902436218,103.98666666666666,14.000000000000002,0.011324596208569196,71.00652994097159,239.4825185078661,0.56,0.0,0.0,0.0,0.0,0.0,52.33333333333333,100.0,33.33333333333333,-0.0037581912781371298,71.00653027289518,239.48250603400996,52.33333333333333,100.0,30.333333333333336,-0.0036722243148969175,71.00652994065322,239.48251850657184,97.0
ur5,open_space,multi_start,Multi-start,300,ok,97.0,78.56402833402778,77.0228499895893,119.68531006132254,131.45991601631977,295.7966666666667,14.666666666666666,0.011857334058833872,1.9442751083075067,0.3729265838700235,0.03,7.0,0.0,0.0,0.0,0.0,97.0,100.0,32.0,-0.0035065594735820774,1.9442761531167214,0.372924463877879,97.0,100.0,31.666666666666664,-0.0023246408549643482,1.9442751083183376,0.3729265729429735,99.66666666666667
ur5,open_space,protein_fast,ProteinIK Fast (V4),300,ok,100.0,14.388937333133072,3.546199994161725,43.28567006741652,232.18318205676022,55.79,3.0,0.017276230266726703,0.2577144306439659,0.6798265526564761,0.0,0.19333333333333333,0.0,0.0,0.0,0.0,100.0,100.0,28.000000000000004,0.0012400284989834314,0.2577150274441847,0.6798380078187227,100.0,100.0,26.333333333333332,0.0020197713259165083,0.2577144305437379,0.6798264073480692,98.33333333333333
ur5,open_space,protein_fast_calib,ProteinIK Fast (V4 real-calib),300,ok,100.0,103.92470366399114,40.395300020463765,371.7976449348501,581.0774789692365,255.35,100.0,-0.0022742459714441754,0.28684250137983486,0.6288736998952462,0.006666666666666667,1.88,0.0,0.0,0.0,0.0,99.66666666666667,99.66666666666667,23.666666666666668,0.0028416106423259447,0.2868448140594676,0.6288785402207879,99.66666666666667,99.66666666666667,23.0,0.0034588658693686983,0.2868425014302958,0.6288736795374806,98.66666666666667
ur5,open_space,protein_fast_o2,ProteinIK Fast (V4+o2 IAM),300,ok,100.0,18.184541003623355,4.2420499958097935,39.03695500339383,242.59969197679166,53.16,3.3333333333333335,0.01722683520384343,0.25592072086532774,0.6541324797547319,0.0,0.17,0.0,0.0,0.0,0.0,100.0,100.0,27.666666666666668,0.0012121361351647938,0.25592211043255375,0.6541434881938136,100.0,100.0,26.0,0.0019870400199123437,0.2559207207595894,0.6541323378079862,98.33333333333333
ur5,open_space,protein_homotopy,ProteinIK Homotopy (CCH-IK),300,ok,91.33333333333333,1146.8423343329534,682.9269499867223,2734.6697149565443,3273.007869020803,699.7966666666666,14.666666666666666,0.011752172428126045,43.092294419947535,60.653599013588,0.09,3.0,0.5901802402729879,0.6863112909478064,0.0,0.0,78.33333333333333,87.0,37.0,-0.004256078414169247,43.092287234032135,60.65360048361983,78.33333333333333,87.0,36.333333333333336,-0.003427169569160693,43.09229442004471,60.653598993750116,99.33333333333333
ur5,open_space,protein_ik,ProteinIK (V1),300,ok,94.0,32.80500199723368,12.434250034857541,154.13452999200672,164.8210430482868,47.843333333333334,12.0,0.01290358519468408,24.068792658770132,39.85141914385981,0.03333333333333333,2.0566666666666666,0.0,0.0,0.0,0.0,94.0,100.0,32.33333333333333,-0.002191795556994961,24.068792118359372,39.8514301980709,94.0,100.0,31.333333333333336,-0.0014327718298721656,24.0687926590321,39.85141913577121,99.0
ur5,open_space,trac_ik_style,TRAC-IK style,300,ok,99.0,11.161492669101184,6.575100065674633,38.128060044255115,74.64182603405784,41.32666666666667,17.333333333333336,0.010356237719553246,0.7183917251039499,0.23619253318779784,0.01,1.5833333333333333,0.0,0.0,0.0,0.0,99.0,100.0,32.666666666666664,-0.004043979792712184,0.7183932837296122,0.23617643791566556,99.0,100.0,31.666666666666664,-0.0033635185020329124,0.7183917251090612,0.23619252845969793,99.0
