robot,scenario,solver,display_name,n,status,success_pct,mean_ms,p50_ms,p95_ms,p99_ms,mean_iters,our_collision_pct,our_mean_clearance_m,our_mean_pos_mm,our_mean_orient_mrad,mean_joint_limit_violations,mean_restarts,mean_conflict_index,mean_difficulty_score,mean_sigma_ratio,mean_free_energy,pb_success_pct,pb_success_agree_pct,pb_collision_pct,pb_mean_clearance_m,pb_mean_pos_mm,pb_mean_orient_mrad,mj_success_pct,mj_success_agree_pct,mj_collision_pct,mj_mean_clearance_m,mj_mean_pos_mm,mj_mean_orient_mrad,pb_mj_collision_agree_pct
ur5,open_space,ccd,CCD (in-repo; no genuine upstream),1000.0,ok,45.1,142.14952610000032,215.6087000000042,228.85910000000464,232.94859800000216,191.47,18.4,0.007742469514996379,36.63885392557342,359.0891073489306,0.545,0.0,0.0,0.0,0.0,0.0,45.1,100.0,36.9,-0.00567382198760442,36.63886531906667,359.08910801300743,45.1,100.0,35.0,-0.004689288134077778,36.6388539262421,359.08910734904265,98.1
ur5,open_space,fabrik,FABRIK (in-repo; no genuine upstream),1000.0,ok,47.5,93.32168300000077,140.4892500000301,153.70868499999943,157.361199000008,94.766,18.0,0.008803498359378666,49.546591744643145,185.5053070822979,0.486,0.0,0.0,0.0,0.0,0.0,47.4,99.9,40.699999999999996,-0.006401564929275634,49.54660307320328,185.5053536410309,47.5,100.0,38.9,-0.005640744940922659,49.546591745417984,185.50530984717486,98.2
ur5,open_space,jacobian_dls,"Jacobian DLS (real RTB LM, single-shot)",1000.0,ok,69.89999999999999,0.6032859000000026,0.5495499999998987,0.8860249999999237,0.9916390000000329,38.224,15.9,0.010143536589117421,254.18349654996553,657.5688475533263,0.0,0.0,0.0,0.0,0.0,0.0,69.89999999999999,100.0,39.900000000000006,-0.005526400509392201,254.18352074328428,657.5689448931853,69.89999999999999,100.0,37.5,-0.004458608593447888,254.18349654999753,657.5688513230654,97.6
ur5,open_space,multi_start,Multi-start (real RTB ik_LM restarts),1000.0,ok,100.0,0.5605840999999145,0.5376000000012482,0.7079900000064753,0.942283999996789,31.656,15.5,0.009886465370911604,0.001337714724813832,0.0010180606687790743,0.0,1.715,0.0,0.0,0.0,0.0,100.0,100.0,35.8,-0.004190522927193918,0.0013740349813356533,0.0011669110214298831,100.0,100.0,33.7,-0.0031193847554714512,0.0013377147455378726,0.0010236037555515982,97.89999999999999
ur5,open_space,protein_fast,ProteinIK Fast (V4),1000.0,ok,99.8,0.2798173999988762,0.043399999981375004,0.30672999998841977,1.9630809999790695,58.207,3.4000000000000004,0.01718154763435526,0.30497530162583414,0.754027512493067,0.004,0.185,0.0,0.0,0.0,0.0,99.8,100.0,26.200000000000003,0.0016540678387575553,0.3049746642127559,0.7540374174599794,99.8,100.0,24.6,0.0020484988559538804,0.30497530157289043,0.7540275291693423,98.2
ur5,open_space,protein_ik,ProteinIK (V1),1000.0,ok,96.0,0.1288876999995523,0.04999999998744897,0.5740199999962666,0.6869139999486151,45.008,10.100000000000001,0.013784813812632624,14.018514883067523,32.65125292819934,0.024,1.884,0.0,0.0,0.0,0.0,96.0,100.0,32.9,-0.0017089241099214538,14.01851300850391,32.6512575053884,96.0,100.0,31.0,-0.0008676926190486514,14.018514883041997,32.65125293020812,98.1
ur5,open_space,protein_raw,ProteinIK Raw Biology (V6),1000,ok,99.6,14.23696440000004,14.343049999999025,14.783934999999992,14.999031000000151,100.0,3.1,0.01768207853138739,0.18435265976618284,0.16002949019872512,0.012,12.0,0.0,0.0,0.0,0.0,99.6,100.0,13.100000000000001,0.005691255158195866,0.18440846682847734,0.16017404062407642,99.6,100.0,12.1,0.005819417424971861,0.1843526623745297,0.160037570343682,99.0
ur5,open_space,pybullet_native_ik,PyBullet native IK,1000.0,ok,nan,4.017607900000542,3.825500000004922,7.144524999992541,7.533106000012708,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.39999999999999,nan,43.0,-0.0068215417587210465,11.093975460732697,1.1513519070536464,72.39999999999999,nan,40.8,-0.005882622579069281,11.093974142619611,1.1513606568010346,97.8
ur5,open_space,trac_ik_style,TRAC-IK (real C++ TRACLabs),1000.0,ok,99.5,0.6071981000001188,0.38050000000566797,1.8929700000086302,4.213446999995653,1.0,13.700000000000001,0.010993341955672368,5.096803983019728,13.053523654190238,0.0,0.0,0.0,0.0,0.0,0.0,99.5,100.0,35.3,-0.003521873403705348,5.0967749015699315,13.053452017076927,99.5,100.0,33.1,-0.0026530952601724945,5.096803982604457,13.053523875756815,97.8
ur5,near_singular,ccd,CCD (in-repo; no genuine upstream),1000.0,ok,35.699999999999996,162.8245305999994,216.9497000000149,233.4593050000251,236.8765309999884,220.177,35.3,-0.00592343882090085,31.32891253295341,337.7257020631265,0.561,0.0,0.0,0.0,0.0,0.0,35.699999999999996,100.0,51.2,-0.01914132600922949,31.32892016204836,337.7257048436915,35.699999999999996,100.0,49.3,-0.018190810336954286,31.32891253335085,337.7257020629062,98.1
ur5,near_singular,fabrik,FABRIK (in-repo; no genuine upstream),1000,ok,36.199999999999996,104.90549949999973,137.96179999999936,147.5735000000043,149.34205199999724,110.642,29.099999999999998,-0.0007291190290319995,48.18216558561149,187.54580745551448,0.444,0.0,0.0,0.0,0.0,0.0,36.199999999999996,100.0,54.400000000000006,-0.01806913919847579,48.182170367303335,187.5458581199851,36.199999999999996,100.0,53.0,-0.017165835511805276,48.182165585933454,187.54581035222537,98.6
ur5,near_singular,jacobian_dls,"Jacobian DLS (real RTB LM, single-shot)",1000.0,ok,70.19999999999999,0.6135965999989708,0.5519000000049346,0.8925449999992451,1.1235280000056491,40.977,29.4,-0.00017176952129191125,236.0175934679496,659.4432994421376,0.0,0.0,0.0,0.0,0.0,0.0,70.19999999999999,100.0,49.5,-0.016036523599981804,236.0176087693834,659.4433944689579,70.19999999999999,100.0,47.699999999999996,-0.015037009720911276,236.01759346794913,659.4433024326756,98.2
ur5,near_singular,multi_start,Multi-start (real RTB ik_LM restarts),1000,ok,100.0,0.6077487999990296,0.5770499999897538,0.7589499999937743,1.0198349999959073,36.426,28.299999999999997,0.0008848332083242719,0.001358523479347523,0.0014343743409279371,0.0,1.807,0.0,0.0,0.0,0.0,100.0,100.0,47.599999999999994,-0.015295717454570963,0.0013805874892099444,0.0015514109486907612,100.0,100.0,46.400000000000006,-0.01440360773730736,0.0013585235304348594,0.001438734828135812,98.8
ur5,near_singular,protein_fast,ProteinIK Fast (V4),1000,ok,99.8,0.19594510000013088,0.05300000000829641,1.0680749999991686,2.9054840000031845,82.248,11.200000000000001,0.01239012128352395,0.3300384195479989,1.0526241466097657,0.009,0.349,0.0,0.0,0.0,0.0,99.8,100.0,40.400000000000006,-0.008305469394477648,0.33003974287945076,1.0526299296269785,99.8,100.0,38.6,-0.007729202537655976,0.33003841966078307,1.05262415334154,98.2
ur5,near_singular,protein_ik,ProteinIK (V1),1000,ok,88.1,0.237680600000175,0.13065000000267446,0.7038049999977147,0.7215049999973644,73.244,20.599999999999998,0.0068103499089776235,35.862637545074385,71.868335144167,0.056,3.998,0.0,0.0,0.0,0.0,88.1,100.0,43.4,-0.011390909873673801,35.862638335426894,71.86834027688651,88.1,100.0,41.699999999999996,-0.010527307002676877,35.862637545229184,71.86833514606825,98.3
