robot,scenario,solver,display_name,n,our_success_pct,sim_success_pct,success_agree_pct,our_collision_pct,sim_collision_pct,our_mean_clearance_m,sim_mean_clearance_m,our_mean_pos_mm,sim_mean_pos_mm,mean_ms,p95_ms
franka_panda,open_space,protein_raw,ProteinIK Raw Biology (V6),60,100.0,100.0,100.0,0.0,10.0,0.03230665180444987,0.01276339008735349,0.1717862633311519,0.17179351008402902,4612.352339998081,5441.613790023257
franka_panda,near_singular,protein_raw,ProteinIK Raw Biology (V6),60,98.33333333333333,98.33333333333333,100.0,0.0,6.666666666666667,0.032481550350497386,0.015636716521016465,0.4966206487074698,0.4966234383003504,4274.648480008666,5035.136045032413
franka_panda,cluttered,protein_raw,ProteinIK Raw Biology (V6),60,91.66666666666666,91.66666666666666,100.0,26.666666666666668,86.66666666666667,0.009234098328820424,-0.05080009882782121,1.81377214012283,1.8137756966297234,4042.799624998588,4454.868015032844
